-0.06863998947038963	0.05596097736572558	-0.005729223848567984
-0.06774005760188893	0.05552495599815459	-0.005729223862845982
-0.06683947250188699	0.05509018604230913	-0.005729223860813334
-0.06593828448168193	0.05465683970611324	-0.005729223861386983
-0.0650364746930167	0.05422470617062306	-0.005729223861235423
-0.06413410906444231	0.0537937946019988	-0.005729223861276189
-0.06323115374247579	0.05336398529962117	-0.005729223861265276
-0.06232773151070749	0.05293525279985355	-0.005729223861268199
-0.0614238363402117	0.0525074942401245	-0.005729223861267416
-0.06051952135428162	0.05208063055122235	-0.005729223861267626
-0.05961482710457753	0.05165456729967512	-0.005729223861267571
-0.05870980375832796	0.05122920668380607	-0.005729223861267584
-0.05780449985299546	0.05080444116808025	-0.005729223861267581
-0.05689897132388373	0.05038015711500149	-0.005729223861267582
-0.05599327422950149	0.04995623104313823	-0.005729223861267582
-0.05508747120501194	0.04953253211036157	-0.005729223861267582
-0.05418162749676081	0.04910891965458258	-0.005729223861267581
-0.05327581371800744	0.04868524397722309	-0.005729223861267583
-0.0523701045029028	0.04826134499103762	-0.005729223861267582
-0.05146457900993361	0.04783705218760179	-0.005729223861267583
-0.05055932358762896	0.04741218503210899	-0.005729223861267582
-0.04965442804194772	0.04698655079134815	-0.005729223861267582
-0.04874999027868041	0.0465599460171538	-0.005729223861267582
-0.0478461129646793	0.04613215468439404	-0.005729223861267582
-0.04694290591275566	0.04570294853590338	-0.005729223861267582
-0.04604048827729985	0.04527208771431075	-0.005729223861267582
-0.04513898395671015	0.04483931854322638	-0.005729223861267582
-0.04423852609255081	0.04440437439973078	-0.005729223861267582
-0.0433392585679517	0.04396697699780034	-0.005729223861267583
-0.04244133134134751	0.04352683379973415	-0.005729223861267583
-0.04154490599607646	0.04308364045127118	-0.005729223861267582
-0.04065015368679351	0.04263707907697652	-0.005729223861267581
-0.03975725615278427	0.04218682120734365	-0.005729223861267581
-0.0388664058305573	0.04173252560358616	-0.005729223861267584
-0.03797780807848873	0.04127384134265688	-0.005729223861267581
-0.03709167773239913	0.04081040720877225	-0.005729223861267581
-0.03620824421918172	0.04034185471919774	-0.005729223861267583
-0.03532774737646346	0.03986780665547004	-0.005729223861267581
-0.03445043924132199	0.03938788208806895	-0.005729223861267582
-0.0335765864258352	0.03890169720749413	-0.005729223861267582
-0.03270646451291664	0.03840886522453722	-0.005729223861267582
-0.03184036289907421	0.03790900334919724	-0.005729223861267582
-0.03097858111082919	0.03740173075889722	-0.005729223861267579
-0.03012142708336097	0.03688667687167171	-0.005729223861267581
-0.02926922479718581	0.03636347283838037	-0.005729223861267583
-0.02842225804895543	0.03583183518914489	-0.005729223861267581
-0.02758064137038577	0.03529176619003756	-0.005729223861267582
-0.02674440089047431	0.03474341148834972	-0.005729223861267581
-0.02591355924205848	0.03418690944462714	-0.005729223861267583
-0.02508813320659609	0.03362240599765999	-0.005729223861267582
-0.02426813230949116	0.03305005003073114	-0.005729223861267581
-0.0234535596099019	0.03246999547077776	-0.005729223861267581
-0.0226444106096866	0.03188239755145308	-0.00572922386126758
-0.02184067489998796	0.03128741660074005	-0.005729223861267582
-0.02104233471160251	0.03068521634575324	-0.005729223861267581
-0.02024936355903777	0.03007596133747656	-0.005729223861267583
-0.01946173129156979	0.02945982145278055	-0.005729223861267582
-0.01867939703107295	0.02883696732736112	-0.005729223861267581
-0.01790231464099512	0.0282075725017488	-0.00572922386126758
-0.01713043046929479	0.02757181429430292	-0.005729223861267581
-0.01636368344396767	0.02692986933197944	-0.00572922386126758
-0.0156020036010894	0.02628191853424193	-0.00572922386126758
-0.01484531679672711	0.02562814545599329	-0.005729223861267583
-0.0140935381969451	0.02496873295833039	-0.005729223861267581
-0.01334657748665951	0.02430386808940531	-0.00572922386126758
-0.01260433552339706	0.02363373923013858	-0.005729223861267583
-0.01186670612679299	0.02295853619940537	-0.005729223861267581
-0.01113357507153658	0.02227845118058987	-0.005729223861267581
-0.01040482059656043	0.02159367896875315	-0.005729223861267581
-0.009680311782777484	0.02090441524894347	-0.005729223861267582
-0.008959911079673734	0.02021085922912455	-0.005729223861267584
-0.008243471570863459	0.01951321216377785	-0.005729223861267584
-0.007530837670885531	0.01881167770348937	-0.005729223861267582
-0.006821845162879527	0.01810646256487308	-0.005729223861267581
-0.006116321868279369	0.01739777794420502	-0.005729223861267583
-0.005414083816592495	0.01668583642299809	-0.005729223861267582
-0.00471493954639486	0.01597085699000608	-0.005729223861267582
-0.00401868693591827	0.01525306120370798	-0.005729223861267583
-0.003325110951963161	0.014532678235515	-0.005729223861267583
-0.002634031948871444	0.0138098995766074	-0.005729223861267582
-0.001945322619391024	0.01308486282013072	-0.005729223861267581
-0.001258859503028358	0.01235769862453763	-0.005729223861267581
-0.0005745062816886708	0.01162854839951265	-0.005729223861267583
0.0001078814712332193	0.01089755841461384	-0.005729223861267581
0.0007884584562143064	0.0101648821455095	-0.005729223861267583
0.001467388542000505	0.009430679556033486	-0.005729223861267583
0.002144844445327623	0.008695116140273395	-0.005729223861267583
0.002821007142853871	0.007958364129274913	-0.005729223861267582
0.003496065932522727	0.007220600393787813	-0.005729223861267582
0.004170217584453365	0.00648200725853805	-0.005729223861267582
0.004843664972218621	0.005742772372808688	-0.005729223861267582
0.005516617810795707	0.005003086733766016	-0.005729223861267582
0.006189290018443129	0.004263146401887837	-0.005729223861267582
0.006861900741700896	0.003523149739416915	-0.005729223861267582
0.007534671611893767	0.002783298895365209	-0.005729223861267581
0.00820782701980639	0.002043797893688792	-0.005729223861267583
0.008881592481614129	0.001304852674152547	-0.005729223861267582
0.009556193716007307	0.0005666703626022345	-0.005729223861267583
0.01023185537100442	-0.0001705411970532419	-0.005729223861267582
0.01090880056363963	-0.0009065747479179387	-0.005729223861267582
0.01158724850457405	-0.001641222693005002	-0.005729223861267582
0.01226741488119514	-0.002374279828788557	-0.005729223861267581
0.01294951053572045	-0.003105543073225508	-0.005729223861267582
0.01363373841376647	-0.003834810201085047	-0.005729223861267582
0.01432029654597974	-0.004561884770598652	-0.005729223861267582
0.01500937309647282	-0.005286572605385766	-0.005729223861267583
0.01570114887217324	-0.006008683869234564	-0.005729223861267583
0.01639579343894622	-0.006728036318659009	-0.005729223861267583
0.01709350168977045	-0.007444416998577606	-0.005729223861267582
