-4.036030227011178084e-02	1.663102358454124907e-01	-1.566668770052450158e-02
-3.980134583951854682e-02	1.659092852097925064e-01	-1.503810206073599026e-02
-3.920557791588574759e-02	1.655085236268216964e-01	-1.444427732108504066e-02
-3.856032100741924040e-02	1.651109404741510911e-01	-1.390260468061126076e-02
-3.784703508290743201e-02	1.647246031087329921e-01	-1.344555167023897026e-02
-3.704526110147288165e-02	1.643719064857734058e-01	-1.313351384422416918e-02
-3.616249458590115040e-02	1.641002001218135053e-01	-1.303100493034880028e-02
-3.524597164461785309e-02	1.639344096087798075e-01	-1.303013544272521064e-02
-3.431579762828729230e-02	1.638958841344854978e-01	-1.303013544272521064e-02
-3.338843593974961249e-02	1.639838867686254087e-01	-1.303013544272521064e-02
-3.246968493051217292e-02	1.641392668226930862e-01	-1.303013544272521064e-02
-3.155756609710724803e-02	1.643302542787893894e-01	-1.303013544272521064e-02
-3.063222755398075856e-02	1.644112800132669083e-01	-1.303013544272521064e-02
-2.971312758652988953e-02	1.642623234333447091e-01	-1.303013544272521064e-02
-2.880209135680988908e-02	1.640661651990791003e-01	-1.303013544272521064e-02
-2.789237212355554982e-02	1.638639889849355935e-01	-1.303013544272521064e-02
-2.698391604884963976e-02	1.636562015600356024e-01	-1.303013544272521064e-02
-2.607681419080786975e-02	1.634428056236084115e-01	-1.303013544272521064e-02
-2.520936880951918022e-02	1.631086019821504085e-01	-1.303013544272521064e-02
-2.446547227714734873e-02	1.625528930098665004e-01	-1.303013544272521064e-02
-2.397743020817610926e-02	1.617678580847473069e-01	-1.303013544272521064e-02
-2.380048050872307988e-02	1.608560698967448910e-01	-1.303013544272521064e-02
-2.399683623930836882e-02	1.599571119891504967e-01	-1.303013544272521064e-02
-2.454792753182654871e-02	1.592083588840667030e-01	-1.303013544272521064e-02
-2.518969873761011877e-02	1.585327723867669125e-01	-1.303013544272521064e-02
-2.583916435614685980e-02	1.578644583329180950e-01	-1.303013544272521064e-02
-2.647135039722403951e-02	1.571798222377409904e-01	-1.303013544272521064e-02
