-6.935501098632812500e-02	5.587161445617675609e-02	-5.729223728179931585e-03
-1.860453643798828105e-01	-3.113018703460693551e-02	-5.729223728179931585e-03
-3.977595520019531206e-01	-4.350537109375000183e-02	-5.729223728179931585e-03
-7.548112792968749707e-01	-4.350537109375000183e-02	-5.729223728179931585e-03
-1.254811279296875082e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-1.754811279296875082e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-2.254811279296875082e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-2.754811279296875082e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-3.254811279296875082e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-3.754811279296875082e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-4.254811035156250476e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-4.754811035156250476e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-5.254811035156250476e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-5.754811035156250476e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-6.254811035156250476e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-6.754811035156250476e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-7.115639877319336615e-02	5.500271224975585710e-02	-5.729223728179931585e-03
-1.842858276367187464e-01	-3.017955398559570360e-02	-5.729223728179931585e-03
-1.878273544311523380e-01	-3.203802776336669988e-02	-5.729223728179931585e-03
-3.957595520019531188e-01	-4.350537109375000183e-02	-5.729223728179931585e-03
-3.997595520019531223e-01	-4.350537109375000183e-02	-5.729223728179931585e-03
-7.528112792968749689e-01	-4.350537109375000183e-02	-5.729223728179931585e-03
-7.568112792968749725e-01	-4.350537109375000183e-02	-5.729223728179931585e-03
-1.252811279296875080e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-1.256811279296875083e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-1.752811279296875080e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-1.756811279296875083e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-2.252811279296874858e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-2.256811279296874861e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-2.752811279296874858e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-2.756811279296874861e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-3.252811279296874858e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-3.256811279296874861e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-3.752811279296874858e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-3.756811279296874861e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-4.252811035156249808e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-4.256811035156250256e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-4.752811035156249808e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-4.756811035156250256e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-5.252811035156249808e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-5.256811035156250256e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-5.752811035156249808e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
-5.756811035156250256e+00	-4.350537109375000183e-02	-5.729223728179931585e-03
